"gene","ligand_annotation_source","database_version","mapping_status","nichenet_lr_edge_n","omnipath_row_n","omnipath_ligand_annotation","omnipath_transmitter_annotation","omnipath_secreted_annotation","omnipath_extracellular_annotation","protein_secretome_annotation","omnipath_databases","nichenet_resource_sha256","omnipath_snapshot_sha256","freeze_status","source_url"
"HEBP1","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",2,12,"YES","YES","YES","YES","OMNIPATH_SECRETED_ANNOTATION","CellPhoneDB;ComPPI;connectomeDB2020;GO_Intercell;MatrixDB;OmniPath;UniProt_location","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HGF","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",5,42,"YES","YES","YES","YES","OMNIPATH_SECRETED_ANNOTATION","Baccin2019;CellCall;CellChatDB;Cellinker;CellPhoneDB;CellTalkDB;ComPPI;connectomeDB2020;ConnectomeDB2025;DGIdb;EMBRACE;GO_Intercell;Guide2Pharma;HPA_secretome;ICELLNET;iTALK;LOCATE;LRdb;Matrisome;OmniPath;Ramilowski2015;scConnect;SignaLink_function;talklr;UniProt_keyword","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HHIPL2","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",1,8,"NO","YES","YES","YES","OMNIPATH_SECRETED_ANNOTATION","ComPPI;HPA_secretome;MatrixDB;OmniPath;UniProt_keyword;UniProt_location","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HHLA2","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",4,31,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","Cellinker;connectomeDB2020;ConnectomeDB2025;CSPA;DGIdb;GO_Intercell;HGNC;ICELLNET;LOCATE;Membranome;OmniPath;Phobius;Ramilowski_location;Surfaceome;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HJV","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",1,43,"YES","YES","YES","YES","OMNIPATH_SECRETED_ANNOTATION","Almen2009;Baccin2019;CellCellInteractions;Cellinker;CellTalkDB;connectomeDB2020;ConnectomeDB2025;EMBRACE;GO_Intercell;HGNC;iTALK;LOCATE;LRdb;OmniPath;Phobius;Ramilowski_location;Ramilowski2015;Surfaceome;talklr;TopDB;UniProt_location","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-A","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",8,49,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","Almen2009;Baccin2019;CellChatDB;Cellinker;CellPhoneDB;CellTalkDB;connectomeDB2020;ConnectomeDB2025;CSPA;DGIdb;GO_Intercell;ICELLNET;iTALK;LRdb;Membranome;OmniPath;Phobius;Ramilowski_location;Ramilowski2015;Surfaceome;talklr;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-B","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",7,50,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","Almen2009;Baccin2019;CellChatDB;Cellinker;CellPhoneDB;CellTalkDB;ComPPI;connectomeDB2020;ConnectomeDB2025;CSPA;DGIdb;GO_Intercell;ICELLNET;iTALK;LRdb;Membranome;OmniPath;Phobius;Ramilowski_location;Ramilowski2015;Surfaceome;talklr;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-C","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",8,50,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","Almen2009;Baccin2019;CellChatDB;Cellinker;CellPhoneDB;CellTalkDB;connectomeDB2020;ConnectomeDB2025;CSPA;DGIdb;GO_Intercell;ICELLNET;iTALK;LRdb;Membranome;OmniPath;Phobius;Ramilowski_location;Ramilowski2015;Surfaceome;talklr;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-DMA","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",2,27,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","Almen2009;CellChatDB;ComPPI;GO_Intercell;LOCATE;Membranome;OmniPath;Phobius;Ramilowski_location;Surfaceome;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-DMB","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",2,27,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","Almen2009;CellChatDB;ComPPI;GO_Intercell;LOCATE;Membranome;OmniPath;Phobius;Ramilowski_location;Surfaceome;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-DOA","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",1,30,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","Almen2009;CellCellInteractions;CellChatDB;ComPPI;GO_Intercell;LOCATE;Membranome;OmniPath;Phobius;Ramilowski_location;Surfaceome;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-DOB","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",1,27,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","Almen2009;CellChatDB;ComPPI;GO_Intercell;LOCATE;Membranome;OmniPath;Phobius;Ramilowski_location;Surfaceome;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-DPB1","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",2,33,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","Almen2009;CellChatDB;ComPPI;CSPA;GO_Intercell;ICELLNET;Membranome;OmniPath;Phobius;Ramilowski_location;Surfaceome;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-DQA1","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",2,28,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","CellChatDB;ComPPI;CSPA;GO_Intercell;ICELLNET;LOCATE;Membranome;OmniPath;Phobius;Ramilowski_location;Surfaceome;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-DQA2","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",2,33,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","Almen2009;CellChatDB;ComPPI;CSPA;GO_Intercell;ICELLNET;LOCATE;Membranome;OmniPath;Phobius;Ramilowski_location;Surfaceome;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-DQB1","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",2,28,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","CellChatDB;ComPPI;CSPA;GO_Intercell;ICELLNET;LOCATE;Membranome;OmniPath;Phobius;Ramilowski_location;Surfaceome;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-DQB2","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",1,22,"YES","YES","NO","NO","NO_OMNIPATH_SECRETED_ANNOTATION","CSPA;GO_Intercell;ICELLNET;LOCATE;Membranome;OmniPath;Phobius;Ramilowski_location;Surfaceome;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-DRA","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",10,40,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","Almen2009;CellChatDB;Cellinker;ComPPI;ConnectomeDB2025;CSPA;GO_Intercell;ICELLNET;LOCATE;Membranome;OmniPath;Phobius;Ramilowski_location;Surfaceome;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-DRB1","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",7,43,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","Almen2009;CellChatDB;Cellinker;ComPPI;ConnectomeDB2025;CSPA;DGIdb;GO_Intercell;ICELLNET;iTALK;LOCATE;Membranome;OmniPath;Phobius;Ramilowski_location;Surfaceome;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-DRB3","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",2,27,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","CellChatDB;ComPPI;CSPA;GO_Intercell;ICELLNET;LOCATE;Membranome;OmniPath;Phobius;Surfaceome;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-DRB4","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",2,25,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","CellChatDB;ComPPI;CSPA;GO_Intercell;ICELLNET;LOCATE;Membranome;OmniPath;Phobius;Surfaceome;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-DRB5","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",2,31,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","Almen2009;CellChatDB;ComPPI;CSPA;GO_Intercell;ICELLNET;Membranome;OmniPath;Phobius;Ramilowski_location;Surfaceome;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-E","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",6,52,"YES","YES","YES","YES","OMNIPATH_SECRETED_ANNOTATION","Baccin2019;CellCellInteractions;CellChatDB;Cellinker;CellPhoneDB;CellTalkDB;ComPPI;connectomeDB2020;ConnectomeDB2025;CSPA;DGIdb;GO_Intercell;ICELLNET;iTALK;LOCATE;LRdb;Membranome;OmniPath;Phobius;Ramilowski_location;Ramilowski2015;Surfaceome;talklr;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-F","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",7,41,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","CellChatDB;Cellinker;CellPhoneDB;connectomeDB2020;ConnectomeDB2025;CSPA;DGIdb;GO_Intercell;ICELLNET;LOCATE;LRdb;MatrixDB;Membranome;OmniPath;Phobius;Ramilowski_location;Surfaceome;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HLA-G","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",7,53,"YES","YES","YES","YES","OMNIPATH_SECRETED_ANNOTATION","Almen2009;Baccin2019;CellChatDB;Cellinker;CellPhoneDB;CellTalkDB;connectomeDB2020;ConnectomeDB2025;DGIdb;GO_Intercell;HPA_secretome;ICELLNET;iTALK;LRdb;Membranome;OmniPath;Phobius;Ramilowski_location;Ramilowski2015;Surfaceome;talklr;TopDB;UniProt_keyword;UniProt_location;UniProt_topology","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HMGB1","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",9,21,"YES","YES","YES","YES","OMNIPATH_SECRETED_ANNOTATION","Cellinker;ComPPI;connectomeDB2020;ConnectomeDB2025;GO_Intercell;LOCATE;OmniPath;UniProt_keyword;UniProt_location","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HP","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",8,24,"YES","YES","YES","YES","OMNIPATH_SECRETED_ANNOTATION","Cellinker;CellTalkDB;ComPPI;connectomeDB2020;ConnectomeDB2025;EMBRACE;GO_Intercell;HPA_secretome;ICELLNET;iTALK;LOCATE;LRdb;OmniPath;Ramilowski2015;talklr;UniProt_keyword;UniProt_location","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HPX","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",1,15,"YES","YES","YES","YES","OMNIPATH_SECRETED_ANNOTATION","CellTalkDB;ComPPI;ConnectomeDB2025;GO_Intercell;HPA_secretome;LOCATE;MatrixDB;OmniPath;UniProt_keyword;UniProt_location","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HRG","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",3,14,"NO","YES","YES","YES","OMNIPATH_SECRETED_ANNOTATION","connectomeDB2020;ConnectomeDB2025;GO_Intercell;HPA_secretome;Matrisome;MatrixDB;OmniPath;UniProt_keyword;UniProt_location","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HSP90B1","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",1,12,"YES","YES","NO","YES","NO_OMNIPATH_SECRETED_ANNOTATION","ComPPI;ConnectomeDB2025;GO_Intercell;LOCATE;OmniPath;scConnect;UniProt_location","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"HSPG2","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",9,24,"NO","YES","YES","YES","OMNIPATH_SECRETED_ANNOTATION","CellChatDB;Cellinker;ComPPI;connectomeDB2020;ConnectomeDB2025;GO_Intercell;HPA_secretome;HPMR;Matrisome;OmniPath;Ramilowski_location;UniProt_keyword;UniProt_location;Zhong2015","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"IAPP","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",4,32,"YES","YES","YES","YES","OMNIPATH_SECRETED_ANNOTATION","Baccin2019;CellChatDB;Cellinker;CellPhoneDB;CellTalkDB;connectomeDB2020;ConnectomeDB2025;DGIdb;GO_Intercell;Guide2Pharma;HPA_secretome;ICELLNET;iTALK;LOCATE;LRdb;OmniPath;Ramilowski2015;scConnect;talklr;UniProt_keyword;UniProt_location","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"IBSP","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",3,16,"NO","YES","YES","YES","OMNIPATH_SECRETED_ANNOTATION","Baccin2019;CellChatDB;ConnectomeDB2025;HGNC;HPA_secretome;LOCATE;Matrisome;MatrixDB;OmniPath;UniProt_keyword;UniProt_location;Zhong2015","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"ICAM1","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",11,57,"YES","YES","YES","YES","OMNIPATH_SECRETED_ANNOTATION","Almen2009;Baccin2019;CellChatDB;Cellinker;CellPhoneDB;CellTalkDB;connectomeDB2020;ConnectomeDB2025;CSPA;DGIdb;EMBRACE;GO_Intercell;HGNC;HPMR;ICELLNET;iTALK;LOCATE;LRdb;Membranome;OmniPath;Phobius;Ramilowski_location;Ramilowski2015;Surfaceome;talklr;TopDB;UniProt_keyword;UniProt_location;UniProt_topology;Zhong2015","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
"ICAM2","NicheNet lr_network_human_21122021.rds unique from","NicheNet human LR network 2021-12-21; Zenodo 7074291","NICHENET_AND_OMNIPATH_MAPPED",3,50,"YES","YES","NO","NO","NO_OMNIPATH_SECRETED_ANNOTATION","Almen2009;CellChatDB;Cellinker;CellPhoneDB;CellTalkDB;ComPPI;connectomeDB2020;ConnectomeDB2025;CSPA;EMBRACE;HGNC;ICELLNET;iTALK;LOCATE;LRdb;Membranome;OmniPath;Phobius;Ramilowski_location;Ramilowski2015;Surfaceome;talklr;TopDB;UniProt_keyword;UniProt_location;UniProt_topology;Zhong2015","47c971d2fbba4ecd0ba7485d1846a74054432a0d1a97ea3e6a79ae27d0da8094","5e4142df024fd4d5d64cc667299364982a51176076ae6a69e1069425530afafa","FROZEN_BEFORE_EXPRESSION_OUTCOMES","https://zenodo.org/records/7074291|https://omnipathdb.org/intercell"
