"gene","gene_measured","donor1_effect","donor2_effect","donor2_p2_effect","donor2_p5_effect","median_donor_effect","absolute_median_donor_effect","retained_after_stimulation_all_strata","licensing_classification","classification_rule","source_url"
"IL22","YES",0,-0.00333074704397815,-0.00666149408795631,0,-0.00166537352198908,0.00166537352198908,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL23A","YES",0.314587214809847,0.0830123425540445,0.236541853123504,-0.0705171680154148,0.198799778681946,0.198799778681946,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL24","YES",0,0.0033653194577785,0,0.00673063891555701,0.00168265972888925,0.00168265972888925,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL25","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL26","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL27","YES",0,0.0033653194577785,0,0.00673063891555701,0.00168265972888925,0.00168265972888925,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL3","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL31","YES",-0.012556331773833,0.0133680891544267,0,0.0267361783088535,0.000405878690296869,0.0129622104641299,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL32","YES",8.29277650708953,5.70786909070085,6.36526030862154,5.05047787278016,7.00032279889519,7.00032279889519,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL33","YES",-0.201210960557447,2.09646902230652,2.145532415671,2.04740562894203,0.947629030874534,1.14883999143198,"YES","DONOR_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL34","YES",0.156638010900749,1.7897897372681,2.58253046529954,0.997049009236656,0.973213874084423,0.973213874084423,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL36A","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL36B","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL36G","YES",0,-0.00333074704397815,-0.00666149408795631,0,-0.00166537352198908,0.00166537352198908,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL36RN","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL37","YES",0,0.0100492205654826,0,0.0200984411309652,0.00502461028274129,0.00502461028274129,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL4","YES",-0.0495826522706559,-0.0169213249544281,0,-0.0338426499088561,-0.033251988612542,0.033251988612542,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL5","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL6","YES",4.76489060644319,4.83214603308323,2.01969552536957,7.64459654079689,4.79851831976321,4.79851831976321,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL7","YES",2.72917878316423,2.44275555823245,3.21564081936344,1.66987029710147,2.58596717069834,2.58596717069834,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IL9","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"ILDR2","YES",-0.0261500544607418,0.0630593956856447,-0.00490164089346979,0.131020432264759,0.0184546706124515,0.0446047250731932,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IMPG2","YES",-0.155755436713692,-0.718399787846158,-1.42613380462899,-0.0106657710633218,-0.437077612279925,0.437077612279925,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"INHA","YES",0,0.0585066772580937,0.117013354516187,0,0.0292533386290469,0.0292533386290469,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"INHBA","YES",2.78633568154584,1.87848788760934,1.22444777283439,2.53252800238429,2.33241178457759,2.33241178457759,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"INHBB","YES",0.00603649583691562,-0.00341616917788391,0,-0.00683233835576781,0.00131016332951586,0.00472633250739976,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"INHBC","YES",-0.00629182616902173,0,0,0,-0.00314591308451086,0.00314591308451086,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"INHBE","YES",0.229226332823703,-0.364691730976928,-0.397337506098125,-0.332045955855732,-0.0677326990766126,0.296959031900316,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"INS","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"INSL3","YES",0.0304945469526554,0.167481110324181,-0.0448020244970351,0.379764245145397,0.0989878286384182,0.0989878286384182,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"INSL5","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"ITGA4","YES",-1.11317167413717,-0.679850470648182,-1.26565079556182,-0.0940501457345453,-0.896511072392675,0.896511072392675,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"ITGA9","YES",0.0672480691969772,-0.184663299253834,-0.394743425200633,0.0254168266929655,-0.0587076150284282,0.125955684225405,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"ITGAL","YES",0.243027014773816,0.113443846921568,0.125973507037085,0.100914186806051,0.178235430847692,0.178235430847692,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"ITGAM","YES",0.0697391988660904,4.71544561157137e-05,9.43089122314274e-05,0,0.0348931766611031,0.0348931766611031,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"ITGB1","YES",-0.302225226985967,-0.179905884788928,-0.35001405113849,-0.00979771843936614,-0.241065555887448,0.241065555887448,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"ITGB2","YES",0.0815355010018404,0,0,0,0.0407677505009202,0.0407677505009202,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"ITIH2","YES",-0.0434772140073407,-0.0481646939503095,-0.103060026816176,0.00673063891555701,-0.0458209539788251,0.0458209539788251,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"ITM2B","YES",-0.0396828527908468,0.467626762719692,0.373094354103748,0.562159171335637,0.213971954964423,0.253654807755269,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"IZUMO1","YES",0,0.00337790150009381,0.00675580300018761,0,0.0016889507500469,0.0016889507500469,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"JAG1","YES",-2.87150770875606,-0.864695305799561,0.0253709340615664,-1.75476154566069,-1.86810150727781,1.86810150727781,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"JAG2","YES",-0.000255330332106226,0.173490855258843,9.43089122314274e-05,0.346887401605455,0.0866177624633684,0.0868730927954747,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"JAM2","YES",0.77499434810161,1.68900430637265,1.40307759879588,1.97493101394941,1.23199932723713,1.23199932723713,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"JAM3","YES",-0.650261723318432,-0.390559745105066,-0.787132007757173,0.0060125175470405,-0.520410734211749,0.520410734211749,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"JAML","NO",,,,,,,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"KCNA1","YES",0,-0.00333074704397815,-0.00666149408795631,0,-0.00166537352198908,0.00166537352198908,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"KIAA0319L","YES",-0.132125381444527,0.133061095182101,0.201717039946977,0.0644051504172253,0.000467856868787378,0.132593238313314,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"KIR2DL5A","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"KIR2DS3","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"KIR2DS5","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"KIRREL1","NO",,,,,,,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"KIRREL3","YES",1.47492522595713,0.00955031072642085,-0.230886810310705,0.249987431763547,0.742237768341776,0.742237768341776,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"KISS1","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"KITLG","YES",-0.913595252089335,-1.36644724686183,-0.0448590940708743,-2.68803539965278,-1.14002124947558,1.14002124947558,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"KL","YES",0,3.45724138003491e-05,-0.00666149408795631,0.00673063891555701,1.72862069001745e-05,1.72862069001745e-05,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"KLK3","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"KLKB1","YES",0.00603649583691562,0.0363447882288862,0.00675580300018761,0.0659337734575848,0.0211906420329009,0.0211906420329009,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"KLRA1P","NO",,,,,,,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
